state,county,Elderly_pop,Percent_Elderly_pop,NON_WHITE,Percent_NON_White,NUM_ICU_BEDS,Num_ICU_BEDS_per_10000,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,percent_adults_with_diabetes,percent_below_poverty,percent_rural,POP_DENSITY,POP_TOTAL,Positive_Cases,Deaths,Positive_Cases_Rate,Deaths_Rate,IECC_Climate_Zone,IECC_Moisture_Regime,BA_Climate_Zone,Cold,Hot_Dry,Hot_Humid,Marine,Mixed_Dry,Mixed_Humid,Subarctic,Very_Cold,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3
Missouri,Mercer,814,22.5,118,3.26,0,0,40.4223438,-93.568553,20.13636756,24.1,15.51063088,7.5,14.6,100,7.969856958,3617,98,1,0.027094277,0.000276472,5,A,Cold,1,0,0,0,0,0,0,0,-1.029205019,-0.808866017,3
Missouri,Miller,5010,19.56,953,3.72,0,0,38.2145123,-92.42839,20.27778379,38.9,13.21575021,8.5,19.3,79.78018426,43.23192627,25619,1711,28,0.066786369,0.001092939,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.497222765,0.182233142,2
Missouri,Mississippi,2393,18.16,3546,26.9,0,0,36.8280955,-89.291152,27.05096801,38.2,13.42324984,20,30.5,32.69954033,32.02270562,13180,1001,7,0.075948407,0.000531108,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.849564686,-0.49976697,2
Missouri,Moniteau,2610,16.18,1061,6.58,0,0,38.6327642,-92.583099,18.57453463,42.2,15.4752234,11.4,12.3,52.70071122,38.86991779,16132,1344,15,0.08331267,0.000929829,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.132770135,-0.015764061,2
Missouri,Monroe,2073,23.98,524,6.06,0,0,39.495462,-92.000736,18.06393259,30.8,12.6921321,13.8,15.7,100,13.34665198,8644,436,5,0.050439611,0.000578436,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.131419979,-0.442315865,3
Missouri,Montgomery,2466,21.35,520,4.5,0,0,38.9414782,-91.470237,20.73084151,27.4,12.99932295,13.2,17.5,78.51422033,21.58876707,11551,391,6,0.033849883,0.000519436,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.76940655,-0.513935706,3
Missouri,Morgan,4837,23.45,870,4.22,0,0,38.4237279,-92.885996,21.78167502,35.1,19.26702961,2.9,24.2,100,34.51467828,20627,1242,14,0.060212343,0.000678722,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.244407254,-0.32057969,2
Missouri,New Madrid,3335,19.53,3191,18.69,0,0,36.5945938,-89.651751,25.22816015,35.8,13.47984824,14.8,24.6,56.86326229,25.30376728,17076,1450,25,0.0849145,0.001464043,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.194371244,0.632712217,2
Missouri,Newton,10735,18.43,5592,9.6,96,16.48464867,36.9055124,-94.339263,20.1383502,29,15.8904284,10.4,14.4,64.43714079,93.21439493,58236,3126,39,0.053678137,0.000669689,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.006876885,-0.331544998,2
Missouri,Nodaway,3455,15.64,1333,6.03,7,3.168567807,40.3607601,-94.883442,20.10424766,35.1,11.13077555,8.7,25.5,43.43175011,25.19146341,22092,2161,17,0.097818215,0.000769509,5,A,Cold,1,0,0,0,0,0,0,0,1.690605825,-0.210374109,2
Missouri,Oregon,2496,23.71,486,4.62,0,0,36.6866722,-91.403381,21.63162119,30.6,14.68119755,9,26.3,80.53487731,13.33130399,10529,418,2,0.039699877,0.000189952,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.544434977,-0.913892412,3
Missouri,Osage,2415,17.74,251,1.84,0,0,38.4603657,-91.861842,17.44780122,29.2,9.874310516,20.4,6.9,100,22.44577107,13615,1039,6,0.07631289,0.00044069,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.863581527,-0.609523489,2
Missouri,Ozark,2684,29.26,327,3.56,0,0,36.6493224,-92.444689,22.37937388,24.1,16.66666667,9.5,27.2,100,12.31457016,9174,320,4,0.034881186,0.000436015,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.729746023,-0.615199133,3
Missouri,Pemiscot,2783,17.61,4660,29.48,7,4.428978171,36.211386,-89.785404,25.01550294,36.3,11.73513986,19.6,29.1,49.26759948,32.09004816,15805,1183,19,0.074849731,0.001202151,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.807313224,0.314804761,2
Missouri,Perry,3680,19.23,670,3.5,4,2.090301003,37.7071752,-89.824426,19.17880296,37.4,8.568522756,8.6,7.9,55.62173844,40.34106564,19136,1661,15,0.086799749,0.000783863,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.266871752,-0.192950502,2
Missouri,Pettis,7244,17.11,3293,7.78,9,2.125699709,38.7282988,-93.285105,21.55263947,37,14.28038027,15.3,16.9,37.77872562,62.06037185,42339,3705,38,0.087507971,0.000897518,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.294107657,-0.054986313,2
Missouri,Phelps,7557,16.95,4139,9.29,18,4.038319162,37.8771737,-91.792344,20.28756324,35.1,13.87869755,11.5,20.6,46.22420055,66.35076929,44573,2062,54,0.04626119,0.001211496,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.292108385,0.326147976,2
Missouri,Pike,3263,17.83,1839,10.05,4,2.185553491,39.3438373,-91.171379,21.18311082,37.2,11.87107513,15.6,15.2,54.37999568,27.29855037,18302,1078,11,0.058900667,0.000601027,5,A,Cold,1,0,0,0,0,0,0,0,0.193964477,-0.414892552,2
Missouri,Platte,15641,14.98,14914,14.28,12,1.149227145,39.3804714,-94.773661,17.98841385,30,6.642865369,11.5,7.1,15.80797564,248.4984207,104418,1931,17,0.01849298,0.000162807,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-1.359982706,-0.946842658,3
Missouri,Polk,5870,18.26,1431,4.45,8,2.488413325,37.6165064,-93.40054,20.7425614,38.2,13.49601392,12.9,17.6,68.86983332,50.58642783,32149,2100,34,0.06532085,0.001057576,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.44086368,0.139306208,2
Missouri,Pulaski,4797,9.12,11448,21.76,0,0,37.8245877,-92.207645,20.24168858,32.4,11.42171246,7.7,14.6,44.03144967,96.15594581,52607,2048,24,0.03893018,0.000456213,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.574034968,-0.590680744,3
Missouri,Putnam,1170,24.91,114,2.43,3,6.388415673,40.4789204,-93.016174,21.60429318,28.9,14.03216861,13.9,18.7,100,9.077616861,4696,177,1,0.037691652,0.000212947,5,A,Cold,1,0,0,0,0,0,0,0,-0.621664693,-0.885978293,3
Missouri,Ralls,2293,22.24,373,3.62,0,0,39.527684,-91.522037,18.50585956,30.3,10.64780343,9.1,12.6,96.10504574,21.94427079,10309,557,2,0.054030459,0.000194005,5,A,Cold,1,0,0,0,0,0,0,0,0.006672248,-0.908971703,3
Missouri,Randolph,4249,17.17,2352,9.5,8,3.232584451,39.4401403,-92.497089,21.59321942,40.4,11.61848149,15.3,17.6,45.17588731,51.26870495,24748,1376,10,0.055600453,0.000404073,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.067049062,-0.653972867,3
Missouri,Ray,4343,18.87,1040,4.52,4,1.737770441,39.3523989,-93.989922,19.50833818,35.1,11.2745098,14.6,16.1,75.2192049,40.46725029,23018,837,6,0.036362846,0.000260666,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.672766216,-0.828053521,3
Missouri,Reynolds,1484,23.67,338,5.39,0,0,37.3623512,-90.969106,20.5913665,31.6,14.86886633,13.7,19.6,100,7.75532063,6270,343,2,0.054704944,0.000318979,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.032610745,-0.75726721,3
Missouri,Ripley,2770,20.85,510,3.84,0,0,36.6527967,-90.863872,23.85362393,36.4,15.45258013,19,23.9,100,21.10751471,13288,586,8,0.04409994,0.000602047,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.375222966,-0.41365469,3
Missouri,Saline,4255,18.69,2521,11.08,7,3.075436053,39.1368542,-93.201852,20.27650786,35.8,12.80169696,11.5,17.1,45.80658965,30.1273734,22761,1726,14,0.075831466,0.000615087,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.845067535,-0.397825284,2
Missouri,Schuyler,910,19.53,94,2.02,0,0,40.4702758,-92.520989,20.57779611,30.9,15.04076469,13.6,22.1,100,15.16409193,4660,145,1,0.03111588,0.000214592,5,A,Cold,1,0,0,0,0,0,0,0,-0.874547356,-0.883981343,3
Missouri,Scotland,908,18.52,93,1.9,4,8.159934721,40.4525971,-92.14708,21.11973445,32.1,22.7680798,8.7,16.4,100,11.22589106,4902,205,1,0.041819665,0.000203998,5,A,Cold,1,0,0,0,0,0,0,0,-0.462914844,-0.896841161,3
Missouri,Scott,7101,18.55,5720,14.94,12,3.134796238,37.053049,-89.568528,22.40641182,35.5,12.01360151,16.5,19.6,41.55290756,91.14535238,38280,3004,44,0.078474399,0.001149425,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.946706078,0.250801379,2
Missouri,Shannon,1848,22.63,390,4.78,0,0,37.1573677,-91.40047,23.75526419,34.9,16.34265845,13.7,22.6,100,8.134922149,8166,366,10,0.044819985,0.00122459,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.347532375,0.342042645,2
Missouri,Shelby,1290,21.75,176,2.97,0,0,39.7977724,-92.076605,19.36112007,28.7,13.75161152,7.6,15.7,100,11.83956051,5930,256,1,0.04317032,0.000168634,5,A,Cold,1,0,0,0,0,0,0,0,-0.410973081,-0.939769471,3
Missouri,St. Charles,63470,15.79,41756,10.39,62,1.542204158,38.7819399,-90.674877,16.12922479,29.8,6.187770313,7.9,6.1,5.830478383,717.3528126,402022,24747,244,0.061556333,0.000606932,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.296092693,-0.407724847,2
Missouri,St. Clair,2590,27.56,349,3.71,2,2.128338832,38.0371915,-93.775989,20.7671741,36.7,15.95055028,13.9,22.4,100,13.92188363,9397,386,3,0.041076939,0.000319251,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.491477651,-0.756937569,3
Missouri,St. Francois,11173,16.62,4749,7.07,11,1.636539463,37.8102992,-90.47229,22.20081864,38.6,11.19310694,9.4,16.8,39.76346027,148.7359506,67215,5533,51,0.082317935,0.000758759,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.094515868,-0.223423551,2
Missouri,St. Louis,184280,18.54,319435,32.13,498,5.009027313,38.6405443,-90.443378,15.71373411,27.9,8.046676526,11.3,10.3,1.137990338,1957.977992,994205,58197,1143,0.058536217,0.001149662,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.179948955,0.251089077,2
Missouri,St. Louis city,43008,14.31,155927,51.88,0,0,38.6358357,-90.24512,24.60123418,34.4,12.53559037,11.5,26.7,0.000313191,4851.664439,300576,14472,267,0.048147557,0.000888294,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.219564886,-0.066182222,3
Missouri,Ste. Genevieve,3598,20.11,596,3.33,4,2.235386163,37.8944192,-90.194532,19.37015216,34.7,10.9226689,13,14.5,76.14218793,35.84873795,17894,1207,2,0.067452777,0.000111769,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.522850631,-1.008796925,2
Missouri,Stoddard,5897,20.32,970,3.34,4,1.378122308,36.8556016,-89.944309,21.07352141,35.6,12.46619446,15.7,16.7,69.79111052,35.2579867,29025,1830,25,0.063049096,0.000861326,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.35349946,-0.098918397,2
Missouri,Stone,10098,31.6,1130,3.54,0,0,36.7469302,-93.455999,18.51353286,31.1,14.6165441,12.8,13.4,88.68703807,68.85673628,31952,1358,20,0.042501252,0.000625939,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.436703263,-0.384652537,3
Missouri,Sullivan,1265,20.78,416,6.83,3,4.926917392,40.2106068,-93.1115,19.84301812,30.8,15.44550436,21.2,16.4,100,9.396876583,6089,587,8,0.09640335,0.001313845,5,A,Cold,1,0,0,0,0,0,0,0,1.636194776,0.450388081,2
Missouri,Taney,12379,22.13,3635,6.5,18,3.218423688,36.6547669,-93.041142,20.77652829,28.8,16.22364584,10.1,17.8,43.86066763,88.43212967,55928,3284,46,0.058718352,0.000822486,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.186953262,-0.146066285,2
Missouri,Texas,5456,21.48,1836,7.23,4,1.57492716,37.3173208,-91.965056,22.9218501,31,16.69281117,14.2,26.2,99.21178099,21.57372569,25398,1086,10,0.042759272,0.000393732,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.42678064,-0.666526008,3
Missouri,Vernon,4059,19.74,906,4.41,6,2.91786218,37.8505853,-94.342449,20.59681482,28.1,13.0892678,6.3,17.4,58.25889692,24.88283391,20563,786,13,0.038223995,0.000632203,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.601192561,-0.377048057,3
Missouri,Warren,6334,17.77,1932,5.42,0,0,38.7646128,-91.160677,19.52760063,36.1,10.49792384,7.3,13.6,63.03939963,83.17536504,35649,1719,14,0.048220146,0.000392718,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.216773323,-0.667756771,3
Missouri,Washington,4264,17.24,1191,4.82,4,1.617468662,37.961692,-90.877424,22.26173624,31.4,12.72745704,12,19.8,80.47628498,32.54502171,24730,1587,27,0.064173069,0.001091791,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.396723799,0.18084022,2
Missouri,Wayne,3131,24.32,521,4.05,0,0,37.1126592,-90.461411,23.56356537,33.9,14.96761335,13,23,100,16.95654086,12873,562,3,0.043657267,0.000233046,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.392246705,-0.861580694,3
Missouri,Webster,6229,15.73,1693,4.28,0,0,37.2809044,-92.875882,22.36314703,27.5,14.7515626,13.7,18.7,73.92961715,66.8149003,39592,2027,29,0.051197212,0.000732471,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.102285155,-0.255334242,3
Missouri,Worth,522,25.93,52,2.58,0,0,40.4790981,-94.422101,19.01334686,25.4,12.29877656,22.4,13.1,100,7.550282827,2013,97,0,0.048186786,0,5,A,Cold,1,0,0,0,0,0,0,0,-0.21805626,-1.144472364,3
Missouri,Wright,3587,19.61,634,3.47,0,0,37.2701692,-92.46872,24.82780859,29.2,16.5007604,16,25.3,76.62503322,26.8257133,18289,853,16,0.046640057,0.000874843,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.277538389,-0.082511049,3
Montana,Beaverhead,2108,22.3,530,5.61,3,3.173595684,45.1328413,-112.8991,14.61220347,26.7,11.70822585,7.8,17,50.15141683,1.705491092,9453,634,3,0.067068655,0.00031736,6,B,Cold,1,0,0,0,0,0,0,0,0.508078558,-0.759233343,2
Montana,Big Horn,1775,13.33,9447,70.93,8,6.006456941,45.423466,-107.48972,28.93644287,37.9,19.4192861,14.6,27.8,71.90827827,2.66534912,13319,1944,55,0.145956904,0.004129439,6,B,Cold,1,0,0,0,0,0,0,0,3.541862024,3.868204908,1
Montana,Blaine,1058,15.84,3627,54.29,1,1.496781919,48.4327202,-108.95859,26.04204289,39.1,17.45368689,13.6,28.6,100,1.580508513,6681,557,19,0.083370753,0.002843886,6,B,Cold,1,0,0,0,0,0,0,0,1.135003794,2.307686739,1
Montana,Broadwater,1499,24.03,261,4.18,4,6.413339747,46.3324267,-111.49551,15.28703608,34,11.29354338,8.8,8.3,100,5.230923702,6237,233,1,0.037357704,0.000160333,6,B,Cold,1,0,0,0,0,0,0,0,-0.634507255,-0.949845435,3
Montana,Carbon,2871,26.77,423,3.94,2,1.864801865,45.2273798,-109.02815,14.40672961,27.5,11.73163418,6.1,10.8,100,5.236853895,10725,638,7,0.059487179,0.000652681,6,B,Cold,1,0,0,0,0,0,0,0,0.216519841,-0.35219105,2
Montana,Carter,327,26.12,41,3.27,4,31.94888179,45.5167741,-104.53617,14.45730294,33.5,12.69315673,12.1,12.7,100,0.374796874,1252,126,4,0.100638978,0.003194888,6,B,Cold,1,0,0,0,0,0,0,0,1.799083121,2.733764556,1
Montana,Cascade,15555,19.12,9427,11.59,24,2.949634983,47.3079636,-111.34705,16.83570847,27.3,10.08241843,8.9,14.7,19.82121559,30.15579806,81366,5770,80,0.070914141,0.000983212,6,B,Cold,1,0,0,0,0,0,0,0,0.65596333,0.049036626,2
Montana,Chouteau,1193,21.17,1215,21.56,5,8.873114463,47.8806263,-110.43525,19.45985832,28.9,14.93492169,9.8,21.8,100,1.418496539,5635,307,3,0.054480923,0.000532387,6,B,Cold,1,0,0,0,0,0,0,0,0.023995617,-0.498214251,3
Montana,Custer,2360,20.7,678,5.95,4,3.508156464,46.252682,-105.57173,15.20074476,32.8,8.985349973,11,11.2,17.90751346,3.013738046,11402,848,8,0.074372917,0.000701631,6,B,Cold,1,0,0,0,0,0,0,0,0.788976518,-0.292770448,2
Montana,Daniels,478,28.28,98,5.8,4,23.66863905,48.7837972,-105.54855,13.42179689,26.8,10.24049651,18.6,4.8,100,1.185122644,1690,133,5,0.078698225,0.00295858,6,B,Cold,1,0,0,0,0,0,0,0,0.95531368,2.446912713,1
Montana,Dawson,1759,20.42,477,5.54,3,3.483106931,47.2663895,-104.8995,14.45488617,29,7.976878613,8.4,15.3,27.57082311,3.630870696,8613,789,16,0.091605712,0.001857657,6,B,Cold,1,0,0,0,0,0,0,0,1.451693342,1.110515503,1
Montana,Deer Lodge,2242,24.53,715,7.82,4,4.376367615,46.0607398,-113.06793,18.76629567,28.7,10.11200996,14.5,20.8,33.64164336,12.40698986,9140,791,10,0.08654267,0.001094092,6,B,Cold,1,0,0,0,0,0,0,0,1.256985314,0.18363284,2
Montana,Fallon,484,17.01,106,3.72,4,14.05481377,46.3340076,-104.4174,13.49986768,35.1,9.119872561,9.5,6.9,100,1.756194699,2846,260,1,0.09135629,0.00035137,6,B,Cold,1,0,0,0,0,0,0,0,1.44210136,-0.717948065,2
Montana,Fergus,2785,25.2,499,4.52,4,3.619909502,47.2636138,-109.22449,14.64997543,30.8,11.46254459,11.9,14,47.43656137,2.54647769,11050,770,10,0.069683258,0.000904977,6,B,Cold,1,0,0,0,0,0,0,0,0.608627599,-0.045931046,2
Montana,Flathead,20994,20.22,5180,4.99,25,2.408338632,48.2951529,-114.04968,15.83357938,21.9,10.25873527,7.1,13.8,51.48469118,20.40520298,103806,7715,44,0.07432133,0.000423868,6,B,Cold,1,0,0,0,0,0,0,0,0.786992656,-0.629944506,2
Montana,Gallatin,15030,13.13,6013,5.25,9,0.786479543,45.5406866,-111.17047,14.37268088,17,8.187931072,4.4,13.5,33.54261392,43.9332239,114434,8336,30,0.072845483,0.00026216,6,B,Cold,1,0,0,0,0,0,0,0,0.730236411,-0.82623963,2
Montana,Garfield,303,24.09,22,1.75,1,7.949125596,47.2776302,-106.9929,14.68980363,26.9,15.08664628,11.1,6.7,100,0.269001344,1258,66,2,0.052464229,0.001589825,6,B,Cold,1,0,0,0,0,0,0,0,-0.05355982,0.785397518,2
Montana,Glacier,1733,12.6,9419,68.49,8,5.816912674,48.7051432,-112.99475,30.59191378,36.9,19.90484429,15.6,33.3,44.01074707,4.592145891,13753,1209,22,0.087908093,0.001599651,6,B,Cold,1,0,0,0,0,0,0,0,1.309495015,0.797325021,2
Montana,Golden Valley,228,27.77,61,7.43,0,0,46.3812159,-109.17518,15.54080208,26.2,14.35810811,5.6,16.3,100,0.699067252,821,25,0,0.03045067,0,6,B,Cold,1,0,0,0,0,0,0,0,-0.900129149,-1.144472364,3
Montana,Granite,1068,31.61,131,3.88,4,11.83782184,46.4044896,-113.44038,14.1929136,23.1,13.67303609,10.8,14.4,100,1.956389727,3379,145,1,0.042912104,0.000295946,6,B,Cold,1,0,0,0,0,0,0,0,-0.420903231,-0.785227571,3
Montana,Hill,2520,15.29,4859,29.48,6,3.63989323,48.6282363,-110.11119,22.91344156,38.1,12.77529816,10.5,22,40.00372763,5.68538882,16484,1456,29,0.088328076,0.001759282,6,B,Cold,1,0,0,0,0,0,0,0,1.325646182,0.991098888,1
Montana,Jefferson,2718,22.24,638,5.22,0,0,46.148466,-112.09382,14.51936762,26.5,8.346658139,7.1,8.5,100,7.376008395,12221,597,2,0.04885034,0.000163653,6,B,Cold,1,0,0,0,0,0,0,0,-0.19253816,-0.945816255,3
Montana,Judith Basin,551,27.45,47,2.34,0,0,47.0454404,-110.26604,14.98125135,31.2,11.78497588,9.2,12.6,100,1.073442238,2007,71,0,0.035376183,0,6,B,Cold,1,0,0,0,0,0,0,0,-0.710710046,-1.144472364,3
Montana,Lake,6899,22.65,10003,32.84,9,2.954888699,47.6459161,-114.08937,19.52538709,29,15.30357757,9.4,21.4,83.43073819,20.43527881,30458,1221,15,0.04008799,0.000492481,6,B,Cold,1,0,0,0,0,0,0,0,-0.529509405,-0.546654965,3
Montana,Lewis and Clark,13471,19.4,4324,6.23,9,1.296232285,47.1224545,-112.39047,14.14021642,26.7,7.701456488,8.2,12.1,28.92972632,20.07551725,69432,3631,24,0.052295771,0.000345662,6,B,Cold,1,0,0,0,0,0,0,0,-0.060038144,-0.724877426,3
Montana,Liberty,516,22.08,85,3.64,4,17.11596063,48.5617789,-111.02457,14.5263184,35.1,19.38883035,14.5,15.4,100,1.63427624,2337,99,1,0.042362003,0.000427899,6,B,Cold,1,0,0,0,0,0,0,0,-0.442058335,-0.625050817,3
Montana,Lincoln,5902,29.54,1031,5.16,4,2.002002002,48.5424487,-115.40519,16.13272834,26.3,12.88843607,9.6,17.9,79.79377254,5.530482535,19980,874,10,0.043743744,0.000500501,6,B,Cold,1,0,0,0,0,0,0,0,-0.388921098,-0.536920734,3
Montana,Madison,2540,29.53,312,3.63,4,4.651162791,45.3006957,-111.92028,13.84794954,24.1,13.68933728,6.3,11.3,100,2.396766857,8600,450,3,0.052325581,0.000348837,6,B,Cold,1,0,0,0,0,0,0,0,-0.05889175,-0.721023007,3
Montana,McCone,451,27.1,77,4.63,4,24.03846154,47.6452167,-105.79543,13.27318372,24.8,16.64037855,8.8,10.9,100,0.629778755,1664,124,0,0.074519231,0,6,B,Cold,1,0,0,0,0,0,0,0,0.794603265,-1.144472364,2
Montana,Meagher,589,31.63,59,3.17,4,21.48227712,46.5982372,-110.88572,16.97987153,25.9,11.55934833,7,15.3,100,0.778471167,1862,110,7,0.059076262,0.003759398,6,B,Cold,1,0,0,0,0,0,0,0,0.200717304,3.419016944,1
Montana,Mineral,1300,29.57,262,5.96,4,9.097111667,47.1473037,-114.99848,17.79198375,27.7,10.64183572,8.9,20.8,100,3.605220255,4397,98,1,0.022287924,0.000227428,6,B,Cold,1,0,0,0,0,0,0,0,-1.214041619,-0.868400461,3
Montana,Missoula,19337,16.17,9881,8.26,32,2.675585284,47.036528,-113.92373,16.97689863,22.2,8.635900392,6.1,16.1,22.32682824,46.12325041,119600,5445,45,0.045526756,0.000376254,6,B,Cold,1,0,0,0,0,0,0,0,-0.320352297,-0.68774187,3
Montana,Musselshell,1281,27.65,341,7.36,4,8.633714656,46.4966269,-108.3982,17.80968448,28,12.36780259,8.1,17,100,2.478925845,4633,245,6,0.052881502,0.001295057,6,B,Cold,1,0,0,0,0,0,0,0,-0.037512855,0.427582231,2
Montana,Park,3940,23.73,712,4.29,4,2.408767915,45.4884569,-110.52646,14.08404282,24.3,10.14150943,7.6,12.1,47.73599386,5.924787173,16606,747,4,0.044983741,0.000240877,6,B,Cold,1,0,0,0,0,0,0,0,-0.341234875,-0.85207488,3
Montana,Petroleum,125,25.67,17,3.49,0,0,47.1175498,-108.25021,14.71489552,27,11.7948718,4.3,15.5,100,0.294148941,487,10,1,0.020533881,0.002053388,6,B,Cold,1,0,0,0,0,0,0,0,-1.281496352,1.348111119,3
Montana,Phillips,916,23.17,578,14.62,1,2.529084471,48.2591964,-107.91327,17.68961845,34.8,14.23622047,10.6,16.3,100,0.769192686,3954,356,9,0.090035407,0.002276176,6,B,Cold,1,0,0,0,0,0,0,0,1.391304555,1.618550753,1
Montana,Pondera,1216,20.57,1086,18.37,3,5.07528337,48.2277704,-112.22635,18.98557132,34.9,13.574177,12.1,20.2,58.10173899,3.638509744,5911,352,3,0.059549992,0.000507528,6,B,Cold,1,0,0,0,0,0,0,0,0.218935386,-0.528389727,2
Montana,Powder River,466,27.71,87,5.17,0,0,45.3950511,-105.6302,15.48837048,26.8,14.68315301,9.2,7.7,100,0.509975931,1682,91,5,0.054102259,0.002972652,6,B,Cold,1,0,0,0,0,0,0,0,0.009433456,2.463994212,1
Montana,Powell,1464,21.25,621,9.01,3,4.35413643,46.8563565,-112.93612,17.88678578,31.6,10.78680203,11.5,10.5,54.21943931,2.962101227,6890,748,4,0.108563135,0.000580552,6,B,Cold,1,0,0,0,0,0,0,0,2.10382024,-0.439747745,2
Montana,Prairie,361,33.52,68,6.31,4,37.14020427,46.8605322,-105.37799,13.17165581,34.9,11.44736842,8.6,18.3,100,0.620176647,1077,119,2,0.110492108,0.00185701,6,B,Cold,1,0,0,0,0,0,0,0,2.178002209,1.10973034,1
Montana,Ravalli,11628,26.54,1890,4.31,5,1.141396156,46.081701,-114.12069,15.32736336,26.5,12.70955042,6.6,17.5,84.62647966,18.32134341,43806,1819,15,0.041523992,0.000342419,6,B,Cold,1,0,0,0,0,0,0,0,-0.474285469,-0.728814181,3
Montana,Richland,1660,15.37,717,6.64,4,3.702675183,47.7879223,-104.56143,14.07001498,30.9,10.69924179,7.6,8.6,44.20274985,5.18303254,10803,730,9,0.067573822,0.000833102,6,B,Cold,1,0,0,0,0,0,0,0,0.527505611,-0.133179815,2
Montana,Roosevelt,1293,11.75,7190,65.34,13,11.81388586,48.2945299,-105.01645,31.1958458,35.2,19.59162304,17.2,26.9,39.73141487,4.67375641,11004,1303,42,0.118411487,0.003816794,6,B,Cold,1,0,0,0,0,0,0,0,2.48255557,3.488688537,1
Montana,Rosebud,1472,16.47,3953,44.23,1,1.118943717,46.2296975,-106.73072,20.99619251,31.9,13.82303407,12.5,19.7,100,1.784333241,8937,955,26,0.106859125,0.002909254,6,B,Cold,1,0,0,0,0,0,0,0,2.038289601,2.387036202,1
Montana,Sanders,3919,32.35,936,7.73,3,2.476677949,47.6748026,-115.13325,18.37693074,24.8,15.5951783,10.5,22.3,100,4.388122246,12113,315,3,0.026005118,0.000247668,6,B,Cold,1,0,0,0,0,0,0,0,-1.071090487,-0.843831361,3
Montana,Sheridan,770,23.27,232,7.01,3,9.066183137,48.7212433,-104.50468,14.51009065,37.9,10.7788852,7.6,11,100,1.974579758,3309,325,3,0.098216984,0.000906618,6,B,Cold,1,0,0,0,0,0,0,0,1.705941183,-0.043939131,2
Montana,Silver Bow,6808,19.5,2187,6.26,11,3.150508377,45.9024081,-112.65674,17.36256653,25.2,9.558528672,7.9,19.4,11.44152047,48.62938672,34915,2562,31,0.073378204,0.000887871,6,B,Cold,1,0,0,0,0,0,0,0,0.750723123,-0.066696828,2
Montana,Stillwater,2268,23.52,400,4.15,2,2.074258453,45.6690908,-109.39513,13.44880817,25.1,8.263229308,8.8,7.3,100,5.366676658,9642,478,8,0.049574777,0.000829703,6,B,Cold,1,0,0,0,0,0,0,0,-0.16467867,-0.137305257,3
Montana,Sweet Grass,1025,27.43,178,4.76,4,10.70377308,45.8138413,-109.94106,13.95205648,28,9.87654321,5,11.8,100,2.014051102,3737,287,5,0.076799572,0.001337972,6,B,Cold,1,0,0,0,0,0,0,0,0.882297709,0.479675557,2
